Layout,Cups_Remaining,Aimed_Cup,P_Hit_Target,P_Hit_Any,P_Miss,Other_Cups_Hit_Distribution
triangle_side,"[0, 1, 2, 3, 4, 5, 9]",1,0.106,0.341,0.659,"0:0.068,2:0.049,3:0.074,4:0.041,5:0.003"
triangle_side,"[0, 1, 2, 3, 4, 5, 9]",2,0.106,0.331,0.669,"0:0.044,1:0.044,3:0.020,4:0.074,5:0.041,9:0.002"
triangle_side,"[0, 1, 2, 3, 4, 5, 9]",3,0.106,0.291,0.7090000000000001,"0:0.036,1:0.068,2:0.024,4:0.049,5:0.008"
triangle_side,"[0, 1, 2, 3, 4, 5, 9]",4,0.106,0.337,0.663,"0:0.023,1:0.044,2:0.068,3:0.044,5:0.049,9:0.003"
triangle_side,"[0, 1, 2, 3, 4, 5, 9]",5,0.106,0.247,0.753,"0:0.003,1:0.006,2:0.044,3:0.003,4:0.044,9:0.041"
triangle_side,"[0, 1, 2, 3, 4, 5, 9]",9,0.106,0.16,0.84,"2:0.003,3:0.001,4:0.006,5:0.044"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",0,0.106,0.276,0.724,"1:0.074,2:0.041,3:0.026,4:0.017,6:0.006,7:0.006"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",1,0.106,0.381,0.619,"0:0.068,2:0.049,3:0.074,4:0.041,6:0.026,7:0.017"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",2,0.106,0.322,0.6779999999999999,"0:0.044,1:0.044,3:0.020,4:0.074,6:0.008,7:0.026"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",3,0.106,0.398,0.602,"0:0.036,1:0.068,2:0.024,4:0.049,6:0.074,7:0.041"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",4,0.106,0.379,0.621,"0:0.023,1:0.044,2:0.068,3:0.044,6:0.020,7:0.074"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",6,0.106,0.298,0.702,"0:0.009,1:0.036,2:0.006,3:0.068,4:0.024,7:0.049"
triangle_side,"[0, 1, 2, 3, 4, 6, 7]",7,0.106,0.328,0.6719999999999999,"0:0.007,1:0.023,2:0.036,3:0.044,4:0.068,6:0.044"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",0,0.106,0.273,0.727,"1:0.074,2:0.041,3:0.026,4:0.017,6:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",1,0.106,0.366,0.634,"0:0.068,2:0.049,3:0.074,4:0.041,6:0.026,8:0.002"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",2,0.106,0.313,0.687,"0:0.044,1:0.044,3:0.020,4:0.074,6:0.008,8:0.017"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",3,0.106,0.36,0.64,"0:0.036,1:0.068,2:0.024,4:0.049,6:0.074,8:0.003"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",4,0.106,0.346,0.654,"0:0.023,1:0.044,2:0.068,3:0.044,6:0.020,8:0.041"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",6,0.106,0.257,0.743,"0:0.009,1:0.036,2:0.006,3:0.068,4:0.024,8:0.008"
triangle_side,"[0, 1, 2, 3, 4, 6, 8]",8,0.106,0.189,0.8109999999999999,"0:0.004,1:0.003,2:0.023,3:0.006,4:0.044,6:0.003"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",0,0.106,0.27,0.73,"1:0.074,2:0.041,3:0.026,4:0.017,6:0.006"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",1,0.106,0.364,0.636,"0:0.068,2:0.049,3:0.074,4:0.041,6:0.026"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",2,0.106,0.298,0.702,"0:0.044,1:0.044,3:0.020,4:0.074,6:0.008,9:0.002"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",3,0.106,0.357,0.643,"0:0.036,1:0.068,2:0.024,4:0.049,6:0.074"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",4,0.106,0.308,0.692,"0:0.023,1:0.044,2:0.068,3:0.044,6:0.020,9:0.003"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",6,0.106,0.249,0.751,"0:0.009,1:0.036,2:0.006,3:0.068,4:0.024"
triangle_side,"[0, 1, 2, 3, 4, 6, 9]",9,0.106,0.116,0.884,"2:0.003,3:0.001,4:0.006"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",0,0.106,0.273,0.727,"1:0.074,2:0.041,3:0.026,4:0.017,7:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",1,0.106,0.357,0.643,"0:0.068,2:0.049,3:0.074,4:0.041,7:0.017,8:0.002"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",2,0.106,0.331,0.669,"0:0.044,1:0.044,3:0.020,4:0.074,7:0.026,8:0.017"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",3,0.106,0.327,0.673,"0:0.036,1:0.068,2:0.024,4:0.049,7:0.041,8:0.003"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",4,0.106,0.4,0.6,"0:0.023,1:0.044,2:0.068,3:0.044,7:0.074,8:0.041"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",7,0.106,0.333,0.667,"0:0.007,1:0.023,2:0.036,3:0.044,4:0.068,8:0.049"
triangle_side,"[0, 1, 2, 3, 4, 7, 8]",8,0.106,0.23,0.77,"0:0.004,1:0.003,2:0.023,3:0.006,4:0.044,7:0.044"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",0,0.106,0.27,0.73,"1:0.074,2:0.041,3:0.026,4:0.017,7:0.006"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",1,0.106,0.355,0.645,"0:0.068,2:0.049,3:0.074,4:0.041,7:0.017"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",2,0.106,0.316,0.6839999999999999,"0:0.044,1:0.044,3:0.020,4:0.074,7:0.026,9:0.002"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",3,0.106,0.324,0.6759999999999999,"0:0.036,1:0.068,2:0.024,4:0.049,7:0.041"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",4,0.106,0.362,0.638,"0:0.023,1:0.044,2:0.068,3:0.044,7:0.074,9:0.003"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",7,0.106,0.292,0.708,"0:0.007,1:0.023,2:0.036,3:0.044,4:0.068,9:0.008"
triangle_side,"[0, 1, 2, 3, 4, 7, 9]",9,0.106,0.119,0.881,"2:0.003,3:0.001,4:0.006,7:0.003"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",0,0.106,0.267,0.733,"1:0.074,2:0.041,3:0.026,4:0.017,8:0.003"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",1,0.106,0.34,0.6599999999999999,"0:0.068,2:0.049,3:0.074,4:0.041,8:0.002"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",2,0.106,0.307,0.6930000000000001,"0:0.044,1:0.044,3:0.020,4:0.074,8:0.017,9:0.002"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",3,0.106,0.286,0.714,"0:0.036,1:0.068,2:0.024,4:0.049,8:0.003"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",4,0.106,0.329,0.671,"0:0.023,1:0.044,2:0.068,3:0.044,8:0.041,9:0.003"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",8,0.106,0.235,0.765,"0:0.004,1:0.003,2:0.023,3:0.006,4:0.044,9:0.049"
triangle_side,"[0, 1, 2, 3, 4, 8, 9]",9,0.106,0.16,0.84,"2:0.003,3:0.001,4:0.006,8:0.044"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",0,0.106,0.261,0.739,"1:0.074,2:0.041,3:0.026,5:0.002,6:0.006,7:0.006"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",1,0.106,0.343,0.657,"0:0.068,2:0.049,3:0.074,5:0.003,6:0.026,7:0.017"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",2,0.106,0.289,0.7110000000000001,"0:0.044,1:0.044,3:0.020,5:0.041,6:0.008,7:0.026"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",3,0.106,0.357,0.643,"0:0.036,1:0.068,2:0.024,5:0.008,6:0.074,7:0.041"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",5,0.106,0.185,0.815,"0:0.003,1:0.006,2:0.044,3:0.003,6:0.003,7:0.020"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",6,0.106,0.274,0.726,"0:0.009,1:0.036,2:0.006,3:0.068,7:0.049"
triangle_side,"[0, 1, 2, 3, 5, 6, 7]",7,0.106,0.284,0.716,"0:0.007,1:0.023,2:0.036,3:0.044,5:0.024,6:0.044"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",0,0.106,0.258,0.742,"1:0.074,2:0.041,3:0.026,5:0.002,6:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",1,0.106,0.328,0.6719999999999999,"0:0.068,2:0.049,3:0.074,5:0.003,6:0.026,8:0.002"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",2,0.106,0.28,0.72,"0:0.044,1:0.044,3:0.020,5:0.041,6:0.008,8:0.017"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",3,0.106,0.319,0.681,"0:0.036,1:0.068,2:0.024,5:0.008,6:0.074,8:0.003"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",5,0.106,0.239,0.761,"0:0.003,1:0.006,2:0.044,3:0.003,6:0.003,8:0.074"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",6,0.106,0.233,0.767,"0:0.009,1:0.036,2:0.006,3:0.068,8:0.008"
triangle_side,"[0, 1, 2, 3, 5, 6, 8]",8,0.106,0.213,0.787,"0:0.004,1:0.003,2:0.023,3:0.006,5:0.068,6:0.003"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",0,0.106,0.255,0.745,"1:0.074,2:0.041,3:0.026,5:0.002,6:0.006"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",1,0.106,0.326,0.6739999999999999,"0:0.068,2:0.049,3:0.074,5:0.003,6:0.026"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",2,0.106,0.265,0.735,"0:0.044,1:0.044,3:0.020,5:0.041,6:0.008,9:0.002"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",3,0.106,0.316,0.6839999999999999,"0:0.036,1:0.068,2:0.024,5:0.008,6:0.074"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",5,0.106,0.206,0.794,"0:0.003,1:0.006,2:0.044,3:0.003,6:0.003,9:0.041"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",6,0.106,0.225,0.775,"0:0.009,1:0.036,2:0.006,3:0.068"
triangle_side,"[0, 1, 2, 3, 5, 6, 9]",9,0.106,0.154,0.846,"2:0.003,3:0.001,5:0.044"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",0,0.106,0.258,0.742,"1:0.074,2:0.041,3:0.026,5:0.002,7:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",1,0.106,0.319,0.681,"0:0.068,2:0.049,3:0.074,5:0.003,7:0.017,8:0.002"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",2,0.106,0.298,0.702,"0:0.044,1:0.044,3:0.020,5:0.041,7:0.026,8:0.017"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",3,0.106,0.286,0.714,"0:0.036,1:0.068,2:0.024,5:0.008,7:0.041,8:0.003"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",5,0.106,0.256,0.744,"0:0.003,1:0.006,2:0.044,3:0.003,7:0.020,8:0.074"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",7,0.106,0.289,0.7110000000000001,"0:0.007,1:0.023,2:0.036,3:0.044,5:0.024,8:0.049"
triangle_side,"[0, 1, 2, 3, 5, 7, 8]",8,0.106,0.254,0.746,"0:0.004,1:0.003,2:0.023,3:0.006,5:0.068,7:0.044"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",0,0.106,0.255,0.745,"1:0.074,2:0.041,3:0.026,5:0.002,7:0.006"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",1,0.106,0.317,0.683,"0:0.068,2:0.049,3:0.074,5:0.003,7:0.017"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",2,0.106,0.283,0.7170000000000001,"0:0.044,1:0.044,3:0.020,5:0.041,7:0.026,9:0.002"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",3,0.106,0.283,0.7170000000000001,"0:0.036,1:0.068,2:0.024,5:0.008,7:0.041"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",5,0.106,0.223,0.777,"0:0.003,1:0.006,2:0.044,3:0.003,7:0.020,9:0.041"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",7,0.106,0.248,0.752,"0:0.007,1:0.023,2:0.036,3:0.044,5:0.024,9:0.008"
triangle_side,"[0, 1, 2, 3, 5, 7, 9]",9,0.106,0.157,0.843,"2:0.003,3:0.001,5:0.044,7:0.003"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",0,0.106,0.252,0.748,"1:0.074,2:0.041,3:0.026,5:0.002,8:0.003"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",1,0.106,0.302,0.698,"0:0.068,2:0.049,3:0.074,5:0.003,8:0.002"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",2,0.106,0.274,0.726,"0:0.044,1:0.044,3:0.020,5:0.041,8:0.017,9:0.002"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",3,0.106,0.245,0.755,"0:0.036,1:0.068,2:0.024,5:0.008,8:0.003"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",5,0.106,0.277,0.723,"0:0.003,1:0.006,2:0.044,3:0.003,8:0.074,9:0.041"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",8,0.106,0.259,0.741,"0:0.004,1:0.003,2:0.023,3:0.006,5:0.068,9:0.049"
triangle_side,"[0, 1, 2, 3, 5, 8, 9]",9,0.106,0.198,0.802,"2:0.003,3:0.001,5:0.044,8:0.044"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",0,0.106,0.262,0.738,"1:0.074,2:0.041,3:0.026,6:0.006,7:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",1,0.106,0.342,0.6579999999999999,"0:0.068,2:0.049,3:0.074,6:0.026,7:0.017,8:0.002"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",2,0.106,0.265,0.735,"0:0.044,1:0.044,3:0.020,6:0.008,7:0.026,8:0.017"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",3,0.106,0.352,0.648,"0:0.036,1:0.068,2:0.024,6:0.074,7:0.041,8:0.003"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",6,0.106,0.282,0.718,"0:0.009,1:0.036,2:0.006,3:0.068,7:0.049,8:0.008"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",7,0.106,0.309,0.6910000000000001,"0:0.007,1:0.023,2:0.036,3:0.044,6:0.044,8:0.049"
triangle_side,"[0, 1, 2, 3, 6, 7, 8]",8,0.106,0.189,0.8109999999999999,"0:0.004,1:0.003,2:0.023,3:0.006,6:0.003,7:0.044"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",0,0.106,0.259,0.741,"1:0.074,2:0.041,3:0.026,6:0.006,7:0.006"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",1,0.106,0.34,0.6599999999999999,"0:0.068,2:0.049,3:0.074,6:0.026,7:0.017"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",2,0.106,0.25,0.75,"0:0.044,1:0.044,3:0.020,6:0.008,7:0.026,9:0.002"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",3,0.106,0.349,0.651,"0:0.036,1:0.068,2:0.024,6:0.074,7:0.041"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",6,0.106,0.274,0.726,"0:0.009,1:0.036,2:0.006,3:0.068,7:0.049"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",7,0.106,0.268,0.732,"0:0.007,1:0.023,2:0.036,3:0.044,6:0.044,9:0.008"
triangle_side,"[0, 1, 2, 3, 6, 7, 9]",9,0.106,0.113,0.887,"2:0.003,3:0.001,7:0.003"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",0,0.106,0.256,0.744,"1:0.074,2:0.041,3:0.026,6:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",1,0.106,0.325,0.675,"0:0.068,2:0.049,3:0.074,6:0.026,8:0.002"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",2,0.106,0.241,0.759,"0:0.044,1:0.044,3:0.020,6:0.008,8:0.017,9:0.002"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",3,0.106,0.311,0.6890000000000001,"0:0.036,1:0.068,2:0.024,6:0.074,8:0.003"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",6,0.106,0.233,0.767,"0:0.009,1:0.036,2:0.006,3:0.068,8:0.008"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",8,0.106,0.194,0.806,"0:0.004,1:0.003,2:0.023,3:0.006,6:0.003,9:0.049"
triangle_side,"[0, 1, 2, 3, 6, 8, 9]",9,0.106,0.154,0.846,"2:0.003,3:0.001,8:0.044"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",0,0.106,0.256,0.744,"1:0.074,2:0.041,3:0.026,7:0.006,8:0.003"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",1,0.106,0.316,0.6839999999999999,"0:0.068,2:0.049,3:0.074,7:0.017,8:0.002"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",2,0.106,0.259,0.741,"0:0.044,1:0.044,3:0.020,7:0.026,8:0.017,9:0.002"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",3,0.106,0.278,0.722,"0:0.036,1:0.068,2:0.024,7:0.041,8:0.003"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",7,0.106,0.273,0.727,"0:0.007,1:0.023,2:0.036,3:0.044,8:0.049,9:0.008"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",8,0.106,0.235,0.765,"0:0.004,1:0.003,2:0.023,3:0.006,7:0.044,9:0.049"
triangle_side,"[0, 1, 2, 3, 7, 8, 9]",9,0.106,0.157,0.843,"2:0.003,3:0.001,7:0.003,8:0.044"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",0,0.106,0.252,0.748,"1:0.074,2:0.041,4:0.017,5:0.002,6:0.006,7:0.006"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",1,0.106,0.31,0.69,"0:0.068,2:0.049,4:0.041,5:0.003,6:0.026,7:0.017"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",2,0.106,0.343,0.657,"0:0.044,1:0.044,4:0.074,5:0.041,6:0.008,7:0.026"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",4,0.106,0.384,0.616,"0:0.023,1:0.044,2:0.068,5:0.049,6:0.020,7:0.074"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",5,0.106,0.226,0.774,"0:0.003,1:0.006,2:0.044,4:0.044,6:0.003,7:0.020"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",6,0.106,0.23,0.77,"0:0.009,1:0.036,2:0.006,4:0.024,7:0.049"
triangle_side,"[0, 1, 2, 4, 5, 6, 7]",7,0.106,0.308,0.692,"0:0.007,1:0.023,2:0.036,4:0.068,5:0.024,6:0.044"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",0,0.106,0.249,0.751,"1:0.074,2:0.041,4:0.017,5:0.002,6:0.006,8:0.003"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",1,0.106,0.295,0.7050000000000001,"0:0.068,2:0.049,4:0.041,5:0.003,6:0.026,8:0.002"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",2,0.106,0.334,0.6659999999999999,"0:0.044,1:0.044,4:0.074,5:0.041,6:0.008,8:0.017"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",4,0.106,0.351,0.649,"0:0.023,1:0.044,2:0.068,5:0.049,6:0.020,8:0.041"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",5,0.106,0.28,0.72,"0:0.003,1:0.006,2:0.044,4:0.044,6:0.003,8:0.074"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",6,0.106,0.189,0.8109999999999999,"0:0.009,1:0.036,2:0.006,4:0.024,8:0.008"
triangle_side,"[0, 1, 2, 4, 5, 6, 8]",8,0.106,0.251,0.749,"0:0.004,1:0.003,2:0.023,4:0.044,5:0.068,6:0.003"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",0,0.106,0.246,0.754,"1:0.074,2:0.041,4:0.017,5:0.002,6:0.006"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",1,0.106,0.293,0.7070000000000001,"0:0.068,2:0.049,4:0.041,5:0.003,6:0.026"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",2,0.106,0.319,0.681,"0:0.044,1:0.044,4:0.074,5:0.041,6:0.008,9:0.002"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",4,0.106,0.313,0.687,"0:0.023,1:0.044,2:0.068,5:0.049,6:0.020,9:0.003"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",5,0.106,0.247,0.753,"0:0.003,1:0.006,2:0.044,4:0.044,6:0.003,9:0.041"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",6,0.106,0.181,0.819,"0:0.009,1:0.036,2:0.006,4:0.024"
triangle_side,"[0, 1, 2, 4, 5, 6, 9]",9,0.106,0.159,0.841,"2:0.003,4:0.006,5:0.044"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",0,0.106,0.249,0.751,"1:0.074,2:0.041,4:0.017,5:0.002,7:0.006,8:0.003"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",1,0.106,0.286,0.714,"0:0.068,2:0.049,4:0.041,5:0.003,7:0.017,8:0.002"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",2,0.106,0.352,0.648,"0:0.044,1:0.044,4:0.074,5:0.041,7:0.026,8:0.017"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",4,0.106,0.405,0.595,"0:0.023,1:0.044,2:0.068,5:0.049,7:0.074,8:0.041"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",5,0.106,0.297,0.7030000000000001,"0:0.003,1:0.006,2:0.044,4:0.044,7:0.020,8:0.074"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",7,0.106,0.313,0.687,"0:0.007,1:0.023,2:0.036,4:0.068,5:0.024,8:0.049"
triangle_side,"[0, 1, 2, 4, 5, 7, 8]",8,0.106,0.292,0.708,"0:0.004,1:0.003,2:0.023,4:0.044,5:0.068,7:0.044"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",0,0.106,0.246,0.754,"1:0.074,2:0.041,4:0.017,5:0.002,7:0.006"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",1,0.106,0.284,0.716,"0:0.068,2:0.049,4:0.041,5:0.003,7:0.017"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",2,0.106,0.337,0.663,"0:0.044,1:0.044,4:0.074,5:0.041,7:0.026,9:0.002"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",4,0.106,0.367,0.633,"0:0.023,1:0.044,2:0.068,5:0.049,7:0.074,9:0.003"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",5,0.106,0.264,0.736,"0:0.003,1:0.006,2:0.044,4:0.044,7:0.020,9:0.041"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",7,0.106,0.272,0.728,"0:0.007,1:0.023,2:0.036,4:0.068,5:0.024,9:0.008"
triangle_side,"[0, 1, 2, 4, 5, 7, 9]",9,0.106,0.162,0.838,"2:0.003,4:0.006,5:0.044,7:0.003"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",0,0.106,0.243,0.757,"1:0.074,2:0.041,4:0.017,5:0.002,8:0.003"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",1,0.106,0.269,0.731,"0:0.068,2:0.049,4:0.041,5:0.003,8:0.002"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",2,0.106,0.328,0.6719999999999999,"0:0.044,1:0.044,4:0.074,5:0.041,8:0.017,9:0.002"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",4,0.106,0.334,0.6659999999999999,"0:0.023,1:0.044,2:0.068,5:0.049,8:0.041,9:0.003"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",5,0.106,0.318,0.6819999999999999,"0:0.003,1:0.006,2:0.044,4:0.044,8:0.074,9:0.041"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",8,0.106,0.297,0.7030000000000001,"0:0.004,1:0.003,2:0.023,4:0.044,5:0.068,9:0.049"
triangle_side,"[0, 1, 2, 4, 5, 8, 9]",9,0.106,0.203,0.7969999999999999,"2:0.003,4:0.006,5:0.044,8:0.044"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",0,0.106,0.253,0.747,"1:0.074,2:0.041,4:0.017,6:0.006,7:0.006,8:0.003"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",1,0.106,0.309,0.6910000000000001,"0:0.068,2:0.049,4:0.041,6:0.026,7:0.017,8:0.002"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",2,0.106,0.319,0.681,"0:0.044,1:0.044,4:0.074,6:0.008,7:0.026,8:0.017"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",4,0.106,0.376,0.624,"0:0.023,1:0.044,2:0.068,6:0.020,7:0.074,8:0.041"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",6,0.106,0.238,0.762,"0:0.009,1:0.036,2:0.006,4:0.024,7:0.049,8:0.008"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",7,0.106,0.333,0.667,"0:0.007,1:0.023,2:0.036,4:0.068,6:0.044,8:0.049"
triangle_side,"[0, 1, 2, 4, 6, 7, 8]",8,0.106,0.227,0.773,"0:0.004,1:0.003,2:0.023,4:0.044,6:0.003,7:0.044"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",0,0.106,0.25,0.75,"1:0.074,2:0.041,4:0.017,6:0.006,7:0.006"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",1,0.106,0.307,0.6930000000000001,"0:0.068,2:0.049,4:0.041,6:0.026,7:0.017"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",2,0.106,0.304,0.696,"0:0.044,1:0.044,4:0.074,6:0.008,7:0.026,9:0.002"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",4,0.106,0.338,0.6619999999999999,"0:0.023,1:0.044,2:0.068,6:0.020,7:0.074,9:0.003"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",6,0.106,0.23,0.77,"0:0.009,1:0.036,2:0.006,4:0.024,7:0.049"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",7,0.106,0.292,0.708,"0:0.007,1:0.023,2:0.036,4:0.068,6:0.044,9:0.008"
triangle_side,"[0, 1, 2, 4, 6, 7, 9]",9,0.106,0.118,0.882,"2:0.003,4:0.006,7:0.003"
triangle_side,"[0, 1, 2, 4, 6, 8, 9]",0,0.106,0.247,0.753,"1:0.074,2:0.041,4:0.017,6:0.006,8:0.003"
triangle_side,"[0, 1, 2, 4, 6, 8, 9]",1,0.106,0.292,0.708,"0:0.068,2:0.049,4:0.041,6:0.026,8:0.002"
